Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_19_166,VGND,li1,82.3400,65.2800,0.000101
FILLER_19_154,VGND,li1,79.1200,65.2800,0.000100
FILLER_19_140,VGND,li1,70.3800,65.2800,0.000094
FILLER_19_129,VGND,li1,65.7800,65.2800,0.000088
FILLER_19_100,VGND,li1,52.9000,65.2800,0.000075
FILLER_19_86,VGND,li1,46.9200,65.2800,0.000066
FILLER_19_69,VGND,li1,38.1800,65.2800,0.000054
FILLER_19_57,VGND,li1,34.5000,65.2800,0.000045
FILLER_19_50,VGND,li1,29.9000,65.2800,0.000033
FILLER_19_43,VGND,li1,25.5300,65.2800,0.000026
FILLER_19_35,VGND,li1,23.4600,65.2800,0.000022
FILLER_19_23,VGND,li1,16.7900,65.2800,0.000022
FILLER_19_15,VGND,li1,14.2600,65.2800,0.000022
FILLER_19_3,VGND,li1,9.6600,65.2800,0.000022
FILLER_18_244,VGND,li1,118.6800,59.8400,0.000078
FILLER_18_237,VGND,li1,114.7700,59.8400,0.000078
FILLER_18_233,VGND,li1,113.6200,59.8400,0.000078
FILLER_18_221,VGND,li1,109.9400,59.8400,0.000078
FILLER_18_209,VGND,li1,104.4200,59.8400,0.000078
FILLER_18_197,VGND,li1,98.9000,59.8400,0.000078
FILLER_18_190,VGND,li1,94.3000,59.8400,0.000078
FILLER_18_169,VGND,li1,83.4900,59.8400,0.000078
FILLER_18_163,VGND,li1,81.8800,59.8400,0.000078
FILLER_18_151,VGND,li1,77.7400,59.8400,0.000078
FILLER_18_141,VGND,li1,71.3000,59.8400,0.000076
FILLER_18_139,VGND,li1,69.6900,59.8400,0.000076
FILLER_18_131,VGND,li1,67.6200,59.8400,0.000076
FILLER_18_100,VGND,li1,51.7500,59.8400,0.000069
FILLER_18_94,VGND,li1,50.1400,59.8400,0.000069
FILLER_18_85,VGND,li1,45.3100,59.8400,0.000065
FILLER_18_63,VGND,li1,34.7300,59.8400,0.000051
FILLER_18_55,VGND,li1,32.6600,59.8400,0.000044
FILLER_18_29,VGND,li1,20.2400,59.8400,0.000031
FILLER_18_27,VGND,li1,18.1700,59.8400,0.000031
FILLER_18_15,VGND,li1,15.1800,59.8400,0.000032
FILLER_18_3,VGND,li1,9.6600,59.8400,0.000032
FILLER_17_251,VGND,li1,121.2100,59.8400,0.000078
FILLER_17_245,VGND,li1,119.6000,59.8400,0.000078
FILLER_17_190,VGND,li1,94.7600,59.8400,0.000078
FILLER_17_169,VGND,li1,86.0200,59.8400,0.000078
FILLER_17_166,VGND,li1,82.3400,59.8400,0.000078
FILLER_17_132,VGND,li1,66.4700,59.8400,0.000076
FILLER_17_126,VGND,li1,64.8600,59.8400,0.000075
FILLER_17_117,VGND,li1,59.5700,59.8400,0.000075
FILLER_17_86,VGND,li1,45.5400,59.8400,0.000065
FILLER_17_55,VGND,li1,31.0500,59.8400,0.000039
FILLER_17_49,VGND,li1,29.4400,59.8400,0.000039
FILLER_17_34,VGND,li1,22.5400,59.8400,0.000030
FILLER_17_11,VGND,li1,11.2700,59.8400,0.000032
FILLER_17_3,VGND,li1,8.7400,59.8400,0.000032
FILLER_16_250,VGND,li1,120.9800,54.4000,0.000234
FILLER_16_242,VGND,li1,118.6800,54.4000,0.000234
FILLER_16_222,VGND,li1,107.8700,54.4000,0.000234
FILLER_16_210,VGND,li1,104.8800,54.4000,0.000234
FILLER_16_201,VGND,li1,98.2100,54.4000,0.000234
FILLER_16_197,VGND,li1,97.0600,54.4000,0.000234
FILLER_16_193,VGND,li1,94.9900,54.4000,0.000234
FILLER_16_161,VGND,li1,80.5000,54.4000,0.000233
FILLER_16_154,VGND,li1,76.5900,54.4000,0.000231
FILLER_16_150,VGND,li1,75.4400,54.4000,0.000231
FILLER_16_141,VGND,li1,70.8400,54.4000,0.000228
FILLER_16_132,VGND,li1,66.4700,54.4000,0.000221
FILLER_16_120,VGND,li1,63.4800,54.4000,0.000211
FILLER_16_108,VGND,li1,57.9600,54.4000,0.000189
FILLER_16_96,VGND,li1,52.4400,54.4000,0.000176
FILLER_16_85,VGND,li1,45.5400,54.4000,0.000155
FILLER_16_81,VGND,li1,43.4700,54.4000,0.000148
FILLER_16_69,VGND,li1,40.0200,54.4000,0.000137
FILLER_16_52,VGND,li1,31.2800,54.4000,0.000099
FILLER_16_45,VGND,li1,26.4500,54.4000,0.000063
FILLER_16_41,VGND,li1,25.3000,54.4000,0.000063
FILLER_16_29,VGND,li1,21.6200,54.4000,0.000064
FILLER_16_27,VGND,li1,18.1700,54.4000,0.000064
FILLER_16_15,VGND,li1,15.1800,54.4000,0.000064
FILLER_16_3,VGND,li1,9.6600,54.4000,0.000064
FILLER_15_251,VGND,li1,121.2100,54.4000,0.000234
FILLER_15_225,VGND,li1,110.4000,54.4000,0.000234
FILLER_15_223,VGND,li1,108.3300,54.4000,0.000234
FILLER_15_217,VGND,li1,106.7200,54.4000,0.000234
FILLER_15_205,VGND,li1,102.5800,54.4000,0.000234
FILLER_15_183,VGND,li1,90.1600,54.4000,0.000234
FILLER_15_173,VGND,li1,85.3300,54.4000,0.000234
FILLER_15_169,VGND,li1,84.1800,54.4000,0.000234
FILLER_15_159,VGND,li1,78.8900,54.4000,0.000232
FILLER_15_155,VGND,li1,77.7400,54.4000,0.000232
FILLER_15_125,VGND,li1,63.9400,54.4000,0.000211
FILLER_15_113,VGND,li1,60.2600,54.4000,0.000201
FILLER_15_110,VGND,li1,56.5800,54.4000,0.000189
FILLER_15_102,VGND,li1,54.2800,54.4000,0.000182
FILLER_15_90,VGND,li1,49.6800,54.4000,0.000163
FILLER_15_78,VGND,li1,44.1600,54.4000,0.000148
FILLER_15_57,VGND,li1,31.9700,54.4000,0.000099
FILLER_15_46,VGND,li1,26.9100,54.4000,0.000073
FILLER_15_23,VGND,li1,16.5600,54.4000,0.000064
FILLER_15_15,VGND,li1,14.2600,54.4000,0.000064
FILLER_15_3,VGND,li1,9.6600,54.4000,0.000064
FILLER_14_236,VGND,li1,116.8400,48.9600,0.000140
FILLER_14_228,VGND,li1,110.6300,48.9600,0.000140
FILLER_14_222,VGND,li1,109.0200,48.9600,0.000140
FILLER_14_210,VGND,li1,104.8800,48.9600,0.000140
FILLER_14_206,VGND,li1,100.5100,48.9600,0.000140
FILLER_14_188,VGND,li1,93.8400,48.9600,0.000140
FILLER_14_176,VGND,li1,89.2400,48.9600,0.000140
FILLER_14_164,VGND,li1,83.7200,48.9600,0.000139
FILLER_14_141,VGND,li1,71.0700,48.9600,0.000132
FILLER_14_138,VGND,li1,69.4600,48.9600,0.000132
FILLER_14_127,VGND,li1,64.4000,48.9600,0.000126
FILLER_14_113,VGND,li1,57.7300,48.9600,0.000116
FILLER_14_105,VGND,li1,54.2800,48.9600,0.000109
FILLER_14_97,VGND,li1,51.9800,48.9600,0.000106
FILLER_14_85,VGND,li1,47.3800,48.9600,0.000097
FILLER_14_82,VGND,li1,43.7000,48.9600,0.000090
FILLER_14_50,VGND,li1,29.2100,48.9600,0.000044
FILLER_14_42,VGND,li1,25.7600,48.9600,0.000036
FILLER_14_29,VGND,li1,19.7800,48.9600,0.000038
FILLER_14_7,VGND,li1,8.9700,48.9600,0.000039
FILLER_14_3,VGND,li1,7.8200,48.9600,0.000039
FILLER_13_251,VGND,li1,121.2100,48.9600,0.000140
FILLER_13_243,VGND,li1,119.1400,48.9600,0.000140
FILLER_13_231,VGND,li1,114.5400,48.9600,0.000140
FILLER_13_203,VGND,li1,99.1300,48.9600,0.000140
FILLER_13_164,VGND,li1,81.8800,48.9600,0.000138
FILLER_13_148,VGND,li1,73.8300,48.9600,0.000135
FILLER_13_108,VGND,li1,55.4300,48.9600,0.000113
FILLER_13_99,VGND,li1,51.2900,48.9600,0.000106
FILLER_13_77,VGND,li1,41.1700,48.9600,0.000082
FILLER_13_65,VGND,li1,36.1100,48.9600,0.000071
FILLER_13_57,VGND,li1,33.5800,48.9600,0.000064
FILLER_13_33,VGND,li1,22.5400,48.9600,0.000037
FILLER_13_23,VGND,li1,16.3300,48.9600,0.000039
FILLER_13_15,VGND,li1,14.2600,48.9600,0.000039
FILLER_13_3,VGND,li1,9.6600,48.9600,0.000039
FILLER_12_245,VGND,li1,118.9100,43.5200,0.000055
FILLER_12_238,VGND,li1,115.2300,43.5200,0.000055
FILLER_12_229,VGND,li1,111.3200,43.5200,0.000055
FILLER_12_217,VGND,li1,108.1000,43.5200,0.000055
FILLER_12_206,VGND,li1,100.9700,43.5200,0.000055
FILLER_12_173,VGND,li1,85.7900,43.5200,0.000055
FILLER_12_165,VGND,li1,82.1100,43.5200,0.000055
FILLER_12_153,VGND,li1,78.6600,43.5200,0.000055
FILLER_12_141,VGND,li1,73.1400,43.5200,0.000055
FILLER_12_134,VGND,li1,68.5400,43.5200,0.000055
FILLER_12_128,VGND,li1,65.0900,43.5200,0.000055
FILLER_12_94,VGND,li1,49.2200,43.5200,0.000046
FILLER_12_68,VGND,li1,37.0300,43.5200,0.000031
FILLER_12_64,VGND,li1,35.8800,43.5200,0.000031
FILLER_12_52,VGND,li1,32.2000,43.5200,0.000025
FILLER_12_41,VGND,li1,25.0700,43.5200,0.000017
FILLER_12_29,VGND,li1,21.6200,43.5200,0.000018
FILLER_12_27,VGND,li1,18.1700,43.5200,0.000019
FILLER_12_15,VGND,li1,15.1800,43.5200,0.000021
FILLER_12_3,VGND,li1,9.6600,43.5200,0.000021
FILLER_11_229,VGND,li1,111.5500,43.5200,0.000055
FILLER_11_222,VGND,li1,108.1000,43.5200,0.000055
FILLER_11_206,VGND,li1,102.1200,43.5200,0.000055
FILLER_11_200,VGND,li1,98.2100,43.5200,0.000055
FILLER_11_192,VGND,li1,94.3000,43.5200,0.000055
FILLER_11_184,VGND,li1,92.0000,43.5200,0.000055
FILLER_11_169,VGND,li1,84.6400,43.5200,0.000055
FILLER_11_167,VGND,li1,82.5700,43.5200,0.000055
FILLER_11_161,VGND,li1,80.9600,43.5200,0.000055
FILLER_11_149,VGND,li1,75.4400,43.5200,0.000055
FILLER_11_137,VGND,li1,71.3000,43.5200,0.000055
FILLER_11_125,VGND,li1,65.7800,43.5200,0.000055
FILLER_11_113,VGND,li1,60.2600,43.5200,0.000054
FILLER_11_106,VGND,li1,55.6600,43.5200,0.000050
FILLER_11_100,VGND,li1,52.2100,43.5200,0.000049
FILLER_11_92,VGND,li1,49.6800,43.5200,0.000046
FILLER_11_71,VGND,li1,38.4100,43.5200,0.000034
FILLER_11_65,VGND,li1,36.8000,43.5200,0.000031
FILLER_11_54,VGND,li1,30.8200,43.5200,0.000022
FILLER_11_40,VGND,li1,25.3000,43.5200,0.000017
FILLER_11_28,VGND,li1,21.1600,43.5200,0.000018
FILLER_11_7,VGND,li1,8.9700,43.5200,0.000021
FILLER_11_3,VGND,li1,7.8200,43.5200,0.000021
FILLER_10_248,VGND,li1,120.5200,38.0800,0.000069
FILLER_10_236,VGND,li1,116.8400,38.0800,0.000069
FILLER_10_213,VGND,li1,104.1900,38.0800,0.000069
FILLER_10_205,VGND,li1,101.6600,38.0800,0.000069
FILLER_10_195,VGND,li1,95.4500,38.0800,0.000069
FILLER_10_187,VGND,li1,93.3800,38.0800,0.000069
FILLER_10_175,VGND,li1,88.7800,38.0800,0.000069
FILLER_10_165,VGND,li1,81.8800,38.0800,0.000067
FILLER_10_157,VGND,li1,79.5800,38.0800,0.000066
FILLER_10_141,VGND,li1,71.7600,38.0800,0.000063
FILLER_10_139,VGND,li1,69.6900,38.0800,0.000062
FILLER_10_127,VGND,li1,64.4000,38.0800,0.000057
FILLER_10_109,VGND,li1,56.3500,38.0800,0.000049
FILLER_10_97,VGND,li1,52.9000,38.0800,0.000045
FILLER_10_85,VGND,li1,47.3800,38.0800,0.000038
FILLER_10_80,VGND,li1,43.2400,38.0800,0.000035
FILLER_10_68,VGND,li1,39.5600,38.0800,0.000031
FILLER_10_59,VGND,li1,33.1200,38.0800,0.000024
FILLER_10_29,VGND,li1,19.0900,38.0800,0.000017
FILLER_10_25,VGND,li1,17.7100,38.0800,0.000017
FILLER_10_3,VGND,li1,7.3600,38.0800,0.000019
FILLER_9_246,VGND,li1,119.1400,38.0800,0.000069
FILLER_9_237,VGND,li1,115.2300,38.0800,0.000069
FILLER_9_225,VGND,li1,111.7800,38.0800,0.000069
FILLER_9_223,VGND,li1,108.3300,38.0800,0.000069
FILLER_9_215,VGND,li1,104.8800,38.0800,0.000069
FILLER_9_207,VGND,li1,102.5800,38.0800,0.000069
FILLER_9_190,VGND,li1,93.1500,38.0800,0.000069
FILLER_9_160,VGND,li1,80.9600,38.0800,0.000066
FILLER_9_142,VGND,li1,71.0700,38.0800,0.000063
FILLER_9_118,VGND,li1,60.0300,38.0800,0.000052
FILLER_9_68,VGND,li1,37.2600,38.0800,0.000029
FILLER_9_61,VGND,li1,33.8100,38.0800,0.000024
FILLER_9_57,VGND,li1,32.6600,38.0800,0.000022
FILLER_9_48,VGND,li1,29.4400,38.0800,0.000019
FILLER_9_36,VGND,li1,24.8400,38.0800,0.000015
FILLER_9_27,VGND,li1,18.1700,38.0800,0.000017
FILLER_9_15,VGND,li1,15.1800,38.0800,0.000018
FILLER_9_3,VGND,li1,9.6600,38.0800,0.000019
FILLER_8_251,VGND,li1,121.2100,32.6400,0.000277
FILLER_8_243,VGND,li1,119.1400,32.6400,0.000277
FILLER_8_207,VGND,li1,101.2000,32.6400,0.000277
FILLER_8_169,VGND,li1,84.6400,32.6400,0.000277
FILLER_8_139,VGND,li1,69.6900,32.6400,0.000269
FILLER_8_135,VGND,li1,68.5400,32.6400,0.000269
FILLER_8_124,VGND,li1,63.0200,32.6400,0.000253
FILLER_8_109,VGND,li1,55.8900,32.6400,0.000226
FILLER_8_105,VGND,li1,54.7400,32.6400,0.000226
FILLER_8_82,VGND,li1,43.7000,32.6400,0.000183
FILLER_8_53,VGND,li1,30.3600,32.6400,0.000115
FILLER_8_45,VGND,li1,28.0600,32.6400,0.000094
FILLER_8_21,VGND,li1,15.4100,32.6400,0.000075
FILLER_8_15,VGND,li1,13.8000,32.6400,0.000076
FILLER_8_3,VGND,li1,9.6600,32.6400,0.000076
FILLER_7_250,VGND,li1,120.9800,32.6400,0.000277
FILLER_7_238,VGND,li1,117.7600,32.6400,0.000277
FILLER_7_231,VGND,li1,112.0100,32.6400,0.000277
FILLER_7_225,VGND,li1,110.4000,32.6400,0.000277
FILLER_7_223,VGND,li1,108.3300,32.6400,0.000277
FILLER_7_211,VGND,li1,105.3400,32.6400,0.000277
FILLER_7_177,VGND,li1,88.7800,32.6400,0.000277
FILLER_7_164,VGND,li1,81.8800,32.6400,0.000277
FILLER_7_153,VGND,li1,76.5900,32.6400,0.000275
FILLER_7_125,VGND,li1,63.2500,32.6400,0.000253
FILLER_7_119,VGND,li1,61.6400,32.6400,0.000247
FILLER_7_111,VGND,li1,56.8100,32.6400,0.000233
FILLER_7_86,VGND,li1,45.5400,32.6400,0.000193
FILLER_7_50,VGND,li1,28.7500,32.6400,0.000094
FILLER_7_34,VGND,li1,21.6200,32.6400,0.000073
FILLER_7_25,VGND,li1,17.2500,32.6400,0.000074
FILLER_7_3,VGND,li1,7.3600,32.6400,0.000076
FILLER_6_244,VGND,li1,118.6800,27.2000,0.000051
FILLER_6_216,VGND,li1,105.1100,27.2000,0.000051
FILLER_6_204,VGND,li1,102.1200,27.2000,0.000051
FILLER_6_186,VGND,li1,92.4600,27.2000,0.000051
FILLER_6_174,VGND,li1,88.3200,27.2000,0.000051
FILLER_6_139,VGND,li1,69.6900,27.2000,0.000047
FILLER_6_104,VGND,li1,54.2800,27.2000,0.000038
FILLER_6_93,VGND,li1,48.7600,27.2000,0.000034
FILLER_6_76,VGND,li1,42.3200,27.2000,0.000028
FILLER_6_65,VGND,li1,36.1100,27.2000,0.000022
FILLER_6_56,VGND,li1,31.5100,27.2000,0.000017
FILLER_6_50,VGND,li1,28.7500,27.2000,0.000014
FILLER_6_44,VGND,li1,27.1400,27.2000,0.000014
FILLER_6_19,VGND,li1,14.4900,27.2000,0.000016
FILLER_6_15,VGND,li1,13.3400,27.2000,0.000016
FILLER_6_3,VGND,li1,9.6600,27.2000,0.000016
FILLER_5_231,VGND,li1,112.0100,27.2000,0.000051
FILLER_5_225,VGND,li1,110.4000,27.2000,0.000051
FILLER_5_223,VGND,li1,108.3300,27.2000,0.000051
FILLER_5_213,VGND,li1,104.1900,27.2000,0.000051
FILLER_5_205,VGND,li1,101.6600,27.2000,0.000051
FILLER_5_193,VGND,li1,97.0600,27.2000,0.000051
FILLER_5_181,VGND,li1,91.5400,27.2000,0.000051
FILLER_5_169,VGND,li1,86.0200,27.2000,0.000051
FILLER_5_167,VGND,li1,82.5700,27.2000,0.000051
FILLER_5_159,VGND,li1,80.5000,27.2000,0.000051
FILLER_5_147,VGND,li1,75.9000,27.2000,0.000051
FILLER_5_137,VGND,li1,69.0000,27.2000,0.000047
FILLER_5_125,VGND,li1,65.7800,27.2000,0.000045
FILLER_5_113,VGND,li1,60.2600,27.2000,0.000043
FILLER_5_100,VGND,li1,54.2800,27.2000,0.000038
FILLER_5_88,VGND,li1,48.7600,27.2000,0.000034
FILLER_5_76,VGND,li1,43.2400,27.2000,0.000028
FILLER_5_64,VGND,li1,37.7200,27.2000,0.000022
FILLER_5_52,VGND,li1,30.3600,27.2000,0.000017
FILLER_5_40,VGND,li1,26.6800,27.2000,0.000012
FILLER_5_36,VGND,li1,22.3100,27.2000,0.000013
FILLER_5_29,VGND,li1,19.3200,27.2000,0.000014
FILLER_5_3,VGND,li1,8.2800,27.2000,0.000016
FILLER_4_251,VGND,li1,121.2100,21.7600,0.000057
FILLER_4_245,VGND,li1,119.6000,21.7600,0.000057
FILLER_4_233,VGND,li1,115.4600,21.7600,0.000057
FILLER_4_221,VGND,li1,109.9400,21.7600,0.000057
FILLER_4_209,VGND,li1,104.4200,21.7600,0.000057
FILLER_4_197,VGND,li1,98.9000,21.7600,0.000057
FILLER_4_188,VGND,li1,93.8400,21.7600,0.000057
FILLER_4_176,VGND,li1,87.1700,21.7600,0.000057
FILLER_4_168,VGND,li1,84.6400,21.7600,0.000057
FILLER_4_149,VGND,li1,74.5200,21.7600,0.000057
FILLER_4_141,VGND,li1,72.2200,21.7600,0.000056
FILLER_4_138,VGND,li1,69.4600,21.7600,0.000055
FILLER_4_126,VGND,li1,66.2400,21.7600,0.000054
FILLER_4_97,VGND,li1,50.3700,21.7600,0.000044
FILLER_4_85,VGND,li1,47.3800,21.7600,0.000041
FILLER_4_83,VGND,li1,43.9300,21.7600,0.000038
FILLER_4_75,VGND,li1,41.8600,21.7600,0.000035
FILLER_4_65,VGND,li1,35.6500,21.7600,0.000028
FILLER_4_55,VGND,li1,31.2800,21.7600,0.000022
FILLER_4_44,VGND,li1,26.2200,21.7600,0.000014
FILLER_4_37,VGND,li1,22.7700,21.7600,0.000014
FILLER_4_29,VGND,li1,20.7000,21.7600,0.000014
FILLER_4_27,VGND,li1,18.1700,21.7600,0.000014
FILLER_4_15,VGND,li1,15.1800,21.7600,0.000014
FILLER_4_3,VGND,li1,9.6600,21.7600,0.000014
FILLER_3_246,VGND,li1,119.1400,21.7600,0.000057
FILLER_3_233,VGND,li1,112.9300,21.7600,0.000057
FILLER_3_225,VGND,li1,109.4800,21.7600,0.000057
FILLER_3_201,VGND,li1,98.2100,21.7600,0.000057
FILLER_3_189,VGND,li1,95.2200,21.7600,0.000057
FILLER_3_167,VGND,li1,82.5700,21.7600,0.000057
FILLER_3_161,VGND,li1,80.9600,21.7600,0.000057
FILLER_3_140,VGND,li1,70.1500,21.7600,0.000055
FILLER_3_133,VGND,li1,66.9300,21.7600,0.000054
FILLER_3_111,VGND,li1,56.8100,21.7600,0.000048
FILLER_3_100,VGND,li1,52.9000,21.7600,0.000046
FILLER_3_88,VGND,li1,48.7600,21.7600,0.000041
FILLER_3_65,VGND,li1,36.1100,21.7600,0.000028
FILLER_3_41,VGND,li1,25.0700,21.7600,0.000014
FILLER_3_27,VGND,li1,19.7800,21.7600,0.000014
FILLER_3_15,VGND,li1,15.1800,21.7600,0.000014
FILLER_3_3,VGND,li1,9.6600,21.7600,0.000014
FILLER_2_250,VGND,li1,120.9800,16.3200,0.000121
FILLER_2_226,VGND,li1,110.4000,16.3200,0.000121
FILLER_2_197,VGND,li1,96.8300,16.3200,0.000121
FILLER_2_161,VGND,li1,80.9600,16.3200,0.000121
FILLER_2_117,VGND,li1,60.0300,16.3200,0.000109
FILLER_2_109,VGND,li1,57.5000,16.3200,0.000106
FILLER_2_85,VGND,li1,44.8500,16.3200,0.000086
FILLER_2_29,VGND,li1,20.2400,16.3200,0.000033
FILLER_2_27,VGND,li1,18.1700,16.3200,0.000033
FILLER_2_15,VGND,li1,15.1800,16.3200,0.000033
FILLER_2_3,VGND,li1,9.6600,16.3200,0.000033
FILLER_1_251,VGND,li1,121.2100,16.3200,0.000121
FILLER_1_243,VGND,li1,119.1400,16.3200,0.000121
FILLER_1_225,VGND,li1,109.9400,16.3200,0.000121
FILLER_1_222,VGND,li1,108.1000,16.3200,0.000121
FILLER_1_198,VGND,li1,97.5200,16.3200,0.000121
FILLER_1_167,VGND,li1,82.5700,16.3200,0.000121
FILLER_1_144,VGND,li1,73.1400,16.3200,0.000121
FILLER_1_117,VGND,li1,60.7200,16.3200,0.000111
FILLER_1_113,VGND,li1,57.7300,16.3200,0.000106
FILLER_1_110,VGND,li1,56.5800,16.3200,0.000106
FILLER_1_98,VGND,li1,53.3600,16.3200,0.000102
FILLER_1_57,VGND,li1,34.5000,16.3200,0.000063
FILLER_1_55,VGND,li1,31.0500,16.3200,0.000050
FILLER_1_49,VGND,li1,29.4400,16.3200,0.000050
FILLER_1_27,VGND,li1,18.4000,16.3200,0.000033
FILLER_1_15,VGND,li1,15.1800,16.3200,0.000033
FILLER_1_3,VGND,li1,9.6600,16.3200,0.000033
FILLER_0_242,VGND,li1,117.3000,10.8800,0.000001
FILLER_0_237,VGND,li1,114.7700,10.8800,0.000001
FILLER_0_225,VGND,li1,111.7800,10.8800,0.000001
FILLER_0_221,VGND,li1,107.8700,10.8800,0.000001
FILLER_0_209,VGND,li1,104.4200,10.8800,0.000001
FILLER_0_197,VGND,li1,98.9000,10.8800,0.000001
FILLER_0_193,VGND,li1,94.9900,10.8800,0.000001
FILLER_0_181,VGND,li1,91.5400,10.8800,0.000001
FILLER_0_169,VGND,li1,86.0200,10.8800,0.000001
FILLER_0_167,VGND,li1,82.5700,10.8800,0.000001
FILLER_0_161,VGND,li1,80.9600,10.8800,0.000001
FILLER_0_149,VGND,li1,76.8200,10.8800,0.000001
FILLER_0_139,VGND,li1,69.6900,10.8800,0.000001
FILLER_0_125,VGND,li1,63.4800,10.8800,0.000001
FILLER_0_113,VGND,li1,60.2600,10.8800,0.000001
FILLER_0_109,VGND,li1,56.3500,10.8800,0.000001
FILLER_0_97,VGND,li1,52.9000,10.8800,0.000001
FILLER_0_85,VGND,li1,47.3800,10.8800,0.000001
FILLER_0_76,VGND,li1,42.3200,10.8800,0.000001
FILLER_0_69,VGND,li1,38.1800,10.8800,0.000001
FILLER_0_57,VGND,li1,34.5000,10.8800,0.000001
FILLER_0_53,VGND,li1,30.5900,10.8800,0.000001
FILLER_0_41,VGND,li1,27.1400,10.8800,0.000001
FILLER_0_29,VGND,li1,21.6200,10.8800,0.000001
FILLER_0_15,VGND,li1,13.1100,10.8800,0.000001
FILLER_0_3,VGND,li1,9.6600,10.8800,0.000001
hold50,VGND,li1,64.4000,76.1600,0.000110
hold49,VGND,li1,21.1600,38.0800,0.000017
hold48,VGND,li1,42.3200,43.5200,0.000039
hold47,VGND,li1,58.8800,38.0800,0.000052
hold46,VGND,li1,57.9600,32.6400,0.000233
hold45,VGND,li1,33.5800,21.7600,0.000025
hold44,VGND,li1,75.4400,108.8000,0.000232
hold43,VGND,li1,63.0200,65.2800,0.000086
hold42,VGND,li1,61.6400,59.8400,0.000075
hold41,VGND,li1,19.3200,32.6400,0.000074
hold40,VGND,li1,41.8600,92.4800,0.000102
hold39,VGND,li1,43.2400,38.0800,0.000035
hold38,VGND,li1,39.5600,38.0800,0.000031
hold37,VGND,li1,80.9600,97.9200,0.000053
hold36,VGND,li1,72.2200,10.8800,0.000001
hold35,VGND,li1,94.3000,48.9600,0.000140
hold34,VGND,li1,25.3000,87.0400,0.000044
hold33,VGND,li1,30.3600,87.0400,0.000064
hold32,VGND,li1,26.2200,70.7200,0.000049
hold31,VGND,li1,34.5000,70.7200,0.000089
hold30,VGND,li1,80.5000,16.3200,0.000121
hold29,VGND,li1,91.5400,65.2800,0.000103
hold28,VGND,li1,92.4600,54.4000,0.000234
hold27,VGND,li1,92.0000,81.6000,0.000077
hold26,VGND,li1,91.5400,92.4800,0.000136
hold25,VGND,li1,66.2400,103.3600,0.000079
hold24,VGND,li1,39.5600,87.0400,0.000099
hold23,VGND,li1,80.9600,21.7600,0.000057
hold22,VGND,li1,94.3000,76.1600,0.000129
hold21,VGND,li1,49.2200,76.1600,0.000090
hold20,VGND,li1,20.7000,32.6400,0.000074
hold19,VGND,li1,74.5200,87.0400,0.000208
hold18,VGND,li1,27.6000,21.7600,0.000017
hold17,VGND,li1,61.1800,87.0400,0.000180
hold16,VGND,li1,54.2800,70.7200,0.000153
hold15,VGND,li1,59.3400,65.2800,0.000083
hold14,VGND,li1,81.4200,65.2800,0.000101
hold13,VGND,li1,79.5800,76.1600,0.000124
hold12,VGND,li1,82.8000,81.6000,0.000077
hold11,VGND,li1,65.3200,92.4800,0.000130
hold10,VGND,li1,80.0400,59.8400,0.000078
hold9,VGND,li1,80.9600,54.4000,0.000233
hold8,VGND,li1,79.1200,32.6400,0.000276
hold7,VGND,li1,85.1000,32.6400,0.000277
hold6,VGND,li1,84.1800,38.0800,0.000068
hold5,VGND,li1,75.9000,48.9600,0.000137
hold4,VGND,li1,42.3200,16.3200,0.000081
hold3,VGND,li1,48.7600,38.0800,0.000041
hold2,VGND,li1,52.4400,38.0800,0.000045
hold1,VGND,li1,61.6400,21.7600,0.000053
clkload6,VGND,li1,62.7900,103.3600,0.000078
clkload5,VGND,li1,66.4700,87.0400,0.000197
clkload4,VGND,li1,33.3500,97.9200,0.000028
clkload3,VGND,li1,66.9300,48.9600,0.000129
clkload2,VGND,li1,65.5500,32.6400,0.000261
clkload1,VGND,li1,29.2100,54.4000,0.000087
clkload0,VGND,li1,32.4300,32.6400,0.000131
clkbuf_3_7__f_sys_clk,VGND,li1,69.0000,108.8000,0.000230
clkbuf_3_6__f_sys_clk,VGND,li1,69.0000,87.0400,0.000205
clkbuf_3_5__f_sys_clk,VGND,li1,36.8000,108.8000,0.000126
clkbuf_3_4__f_sys_clk,VGND,li1,35.4200,92.4800,0.000091
clkbuf_3_3__f_sys_clk,VGND,li1,69.4600,54.4000,0.000226
clkbuf_3_2__f_sys_clk,VGND,li1,68.0800,32.6400,0.000269
clkbuf_3_1__f_sys_clk,VGND,li1,36.8000,54.4000,0.000122
clkbuf_3_0__f_sys_clk,VGND,li1,36.3400,32.6400,0.000157
clkbuf_0_sys_clk,VGND,li1,50.6000,70.7200,0.000150
_611__65,VGND,li1,12.6500,108.8000,0.000058
fanout64,VGND,li1,104.8800,92.4800,0.000136
fanout63,VGND,li1,64.8600,125.1200,0.000075
fanout62,VGND,li1,59.8000,125.1200,0.000070
fanout61,VGND,li1,62.5600,125.1200,0.000073
fanout60,VGND,li1,55.2000,125.1200,0.000064
fanout59,VGND,li1,36.8000,119.6800,0.000042
fanout58,VGND,li1,34.0400,125.1200,0.000035
fanout57,VGND,li1,54.7400,92.4800,0.000120
fanout56,VGND,li1,62.1000,65.2800,0.000086
fanout55,VGND,li1,67.6200,38.0800,0.000060
