Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_41_177,VGND,li1,87.4000,125.1200,0.000012
FILLER_41_169,VGND,li1,84.1800,125.1200,0.000012
FILLER_41_167,VGND,li1,82.5700,125.1200,0.000012
FILLER_41_163,VGND,li1,81.4200,125.1200,0.000012
FILLER_41_150,VGND,li1,75.9000,125.1200,0.000012
FILLER_41_143,VGND,li1,71.5300,125.1200,0.000011
FILLER_41_111,VGND,li1,56.8100,125.1200,0.000010
FILLER_41_104,VGND,li1,53.5900,125.1200,0.000009
FILLER_41_98,VGND,li1,51.9800,125.1200,0.000009
FILLER_41_77,VGND,li1,41.1700,125.1200,0.000007
FILLER_41_54,VGND,li1,30.8200,125.1200,0.000004
FILLER_41_36,VGND,li1,24.8400,125.1200,0.000003
FILLER_41_27,VGND,li1,19.3200,125.1200,0.000003
FILLER_41_15,VGND,li1,15.1800,125.1200,0.000003
FILLER_41_3,VGND,li1,9.6600,125.1200,0.000003
FILLER_40_251,VGND,li1,121.2100,119.6800,0.000031
FILLER_40_247,VGND,li1,120.0600,119.6800,0.000031
FILLER_40_235,VGND,li1,116.3800,119.6800,0.000031
FILLER_40_223,VGND,li1,110.8600,119.6800,0.000031
FILLER_40_197,VGND,li1,96.8300,119.6800,0.000031
FILLER_40_192,VGND,li1,94.7600,119.6800,0.000031
FILLER_40_165,VGND,li1,81.6500,119.6800,0.000029
FILLER_40_161,VGND,li1,80.5000,119.6800,0.000029
FILLER_40_97,VGND,li1,50.8300,119.6800,0.000020
FILLER_40_85,VGND,li1,47.3800,119.6800,0.000018
FILLER_40_83,VGND,li1,43.9300,119.6800,0.000017
FILLER_40_49,VGND,li1,28.5200,119.6800,0.000009
FILLER_40_27,VGND,li1,18.1700,119.6800,0.000006
FILLER_40_15,VGND,li1,15.1800,119.6800,0.000006
FILLER_40_3,VGND,li1,9.6600,119.6800,0.000006
FILLER_39_245,VGND,li1,118.9100,119.6800,0.000031
FILLER_39_237,VGND,li1,116.3800,119.6800,0.000031
FILLER_39_225,VGND,li1,111.7800,119.6800,0.000031
FILLER_39_220,VGND,li1,107.6400,119.6800,0.000031
FILLER_39_206,VGND,li1,101.2000,119.6800,0.000031
FILLER_39_194,VGND,li1,97.5200,119.6800,0.000031
FILLER_39_169,VGND,li1,83.7200,119.6800,0.000029
FILLER_39_161,VGND,li1,80.0400,119.6800,0.000029
FILLER_39_140,VGND,li1,70.1500,119.6800,0.000027
FILLER_39_133,VGND,li1,66.9300,119.6800,0.000026
FILLER_39_97,VGND,li1,52.9000,119.6800,0.000021
FILLER_39_85,VGND,li1,47.3800,119.6800,0.000018
FILLER_39_81,VGND,li1,43.0100,119.6800,0.000016
FILLER_39_77,VGND,li1,41.8600,119.6800,0.000016
FILLER_39_51,VGND,li1,29.4400,119.6800,0.000009
FILLER_39_39,VGND,li1,26.2200,119.6800,0.000008
FILLER_39_27,VGND,li1,20.7000,119.6800,0.000006
FILLER_39_15,VGND,li1,15.1800,119.6800,0.000006
FILLER_39_3,VGND,li1,9.6600,119.6800,0.000006
FILLER_38_244,VGND,li1,119.6000,114.2400,0.000004
FILLER_38_232,VGND,li1,115.0000,114.2400,0.000004
FILLER_38_220,VGND,li1,109.4800,114.2400,0.000004
FILLER_38_197,VGND,li1,97.5200,114.2400,0.000004
FILLER_38_194,VGND,li1,95.2200,114.2400,0.000004
FILLER_38_186,VGND,li1,92.9200,114.2400,0.000004
FILLER_38_166,VGND,li1,82.5700,114.2400,0.000004
FILLER_38_158,VGND,li1,80.0400,114.2400,0.000004
FILLER_38_146,VGND,li1,75.4400,114.2400,0.000004
FILLER_38_139,VGND,li1,69.6900,114.2400,0.000004
FILLER_38_127,VGND,li1,66.7000,114.2400,0.000004
FILLER_38_123,VGND,li1,62.3300,114.2400,0.000004
FILLER_38_111,VGND,li1,59.3400,114.2400,0.000004
FILLER_38_77,VGND,li1,41.8600,114.2400,0.000004
FILLER_38_65,VGND,li1,38.1800,114.2400,0.000003
FILLER_38_53,VGND,li1,32.6600,114.2400,0.000003
FILLER_38_41,VGND,li1,27.1400,114.2400,0.000002
FILLER_38_29,VGND,li1,21.6200,114.2400,0.000002
FILLER_38_25,VGND,li1,17.7100,114.2400,0.000002
FILLER_38_21,VGND,li1,15.4100,114.2400,0.000002
FILLER_38_15,VGND,li1,13.8000,114.2400,0.000002
FILLER_38_3,VGND,li1,9.6600,114.2400,0.000002
FILLER_37_249,VGND,li1,120.7500,114.2400,0.000004
FILLER_37_237,VGND,li1,117.3000,114.2400,0.000004
FILLER_37_225,VGND,li1,111.7800,114.2400,0.000004
FILLER_37_221,VGND,li1,107.8700,114.2400,0.000004
FILLER_37_194,VGND,li1,94.9900,114.2400,0.000004
FILLER_37_190,VGND,li1,93.8400,114.2400,0.000004
FILLER_37_184,VGND,li1,90.3900,114.2400,0.000004
FILLER_37_180,VGND,li1,89.2400,114.2400,0.000004
FILLER_37_173,VGND,li1,85.3300,114.2400,0.000004
FILLER_37_169,VGND,li1,84.1800,114.2400,0.000004
FILLER_37_167,VGND,li1,82.5700,114.2400,0.000004
FILLER_37_161,VGND,li1,80.9600,114.2400,0.000004
FILLER_37_149,VGND,li1,76.8200,114.2400,0.000004
FILLER_37_137,VGND,li1,71.3000,114.2400,0.000004
FILLER_37_125,VGND,li1,65.7800,114.2400,0.000004
FILLER_37_113,VGND,li1,60.2600,114.2400,0.000004
FILLER_37_110,VGND,li1,56.5800,114.2400,0.000004
FILLER_37_98,VGND,li1,53.3600,114.2400,0.000004
FILLER_37_69,VGND,li1,38.6400,114.2400,0.000003
FILLER_37_57,VGND,li1,34.5000,114.2400,0.000003
FILLER_37_50,VGND,li1,29.9000,114.2400,0.000002
FILLER_37_38,VGND,li1,25.7600,114.2400,0.000002
FILLER_37_15,VGND,li1,13.1100,114.2400,0.000002
FILLER_37_3,VGND,li1,9.6600,114.2400,0.000002
FILLER_36_245,VGND,li1,118.9100,108.8000,0.000049
FILLER_36_241,VGND,li1,116.6100,108.8000,0.000049
FILLER_36_233,VGND,li1,114.5400,108.8000,0.000049
FILLER_36_221,VGND,li1,109.9400,108.8000,0.000049
FILLER_36_209,VGND,li1,104.4200,108.8000,0.000049
FILLER_36_197,VGND,li1,98.9000,108.8000,0.000049
FILLER_36_194,VGND,li1,95.2200,108.8000,0.000049
FILLER_36_183,VGND,li1,89.9300,108.8000,0.000049
FILLER_36_177,VGND,li1,88.3200,108.8000,0.000049
FILLER_36_165,VGND,li1,84.1800,108.8000,0.000049
FILLER_36_157,VGND,li1,78.2000,108.8000,0.000048
FILLER_36_150,VGND,li1,74.9800,108.8000,0.000048
FILLER_36_141,VGND,li1,71.0700,108.8000,0.000047
FILLER_36_139,VGND,li1,69.6900,108.8000,0.000047
FILLER_36_131,VGND,li1,67.6200,108.8000,0.000046
FILLER_36_122,VGND,li1,63.0200,108.8000,0.000043
FILLER_36_117,VGND,li1,59.8000,108.8000,0.000041
FILLER_36_105,VGND,li1,56.5800,108.8000,0.000039
FILLER_36_82,VGND,li1,43.7000,108.8000,0.000030
FILLER_36_55,VGND,li1,31.2800,108.8000,0.000020
FILLER_36_49,VGND,li1,28.7500,108.8000,0.000017
FILLER_36_41,VGND,li1,26.2200,108.8000,0.000012
FILLER_36_29,VGND,li1,20.2400,108.8000,0.000013
FILLER_36_21,VGND,li1,15.4100,108.8000,0.000013
FILLER_36_15,VGND,li1,13.8000,108.8000,0.000013
FILLER_36_3,VGND,li1,9.6600,108.8000,0.000013
FILLER_35_249,VGND,li1,120.7500,108.8000,0.000049
FILLER_35_241,VGND,li1,118.2200,108.8000,0.000049
FILLER_35_225,VGND,li1,110.8600,108.8000,0.000049
FILLER_35_223,VGND,li1,108.3300,108.8000,0.000049
FILLER_35_215,VGND,li1,106.2600,108.8000,0.000049
FILLER_35_203,VGND,li1,101.6600,108.8000,0.000049
FILLER_35_182,VGND,li1,89.4700,108.8000,0.000049
FILLER_35_174,VGND,li1,87.4000,108.8000,0.000049
FILLER_35_154,VGND,li1,77.0500,108.8000,0.000048
FILLER_35_113,VGND,li1,57.7300,108.8000,0.000039
FILLER_35_103,VGND,li1,53.5900,108.8000,0.000038
FILLER_35_95,VGND,li1,51.0600,108.8000,0.000036
FILLER_35_83,VGND,li1,46.4600,108.8000,0.000033
FILLER_35_57,VGND,li1,32.4300,108.8000,0.000020
FILLER_35_50,VGND,li1,29.9000,108.8000,0.000017
FILLER_35_38,VGND,li1,25.7600,108.8000,0.000012
FILLER_35_3,VGND,li1,9.6600,108.8000,0.000013
FILLER_34_251,VGND,li1,121.2100,103.3600,0.000015
FILLER_34_245,VGND,li1,119.6000,103.3600,0.000015
FILLER_34_221,VGND,li1,108.1000,103.3600,0.000015
FILLER_34_209,VGND,li1,104.4200,103.3600,0.000015
FILLER_34_197,VGND,li1,98.9000,103.3600,0.000015
FILLER_34_195,VGND,li1,95.4500,103.3600,0.000015
FILLER_34_187,VGND,li1,93.3800,103.3600,0.000015
FILLER_34_175,VGND,li1,88.7800,103.3600,0.000015
FILLER_34_147,VGND,li1,74.9800,103.3600,0.000015
FILLER_34_97,VGND,li1,50.8300,103.3600,0.000011
FILLER_34_85,VGND,li1,47.3800,103.3600,0.000011
FILLER_34_83,VGND,li1,43.9300,103.3600,0.000009
FILLER_34_54,VGND,li1,31.0500,103.3600,0.000006
FILLER_34_47,VGND,li1,28.0600,103.3600,0.000006
FILLER_34_41,VGND,li1,25.0700,103.3600,0.000005
FILLER_34_29,VGND,li1,21.6200,103.3600,0.000005
FILLER_34_7,VGND,li1,8.9700,103.3600,0.000006
FILLER_34_3,VGND,li1,7.8200,103.3600,0.000006
FILLER_33_250,VGND,li1,120.9800,103.3600,0.000015
FILLER_33_229,VGND,li1,111.0900,103.3600,0.000015
FILLER_33_225,VGND,li1,109.9400,103.3600,0.000015
FILLER_33_204,VGND,li1,102.1200,103.3600,0.000015
FILLER_33_192,VGND,li1,96.6000,103.3600,0.000015
FILLER_33_180,VGND,li1,91.0800,103.3600,0.000015
FILLER_33_169,VGND,li1,83.4900,103.3600,0.000015
FILLER_33_160,VGND,li1,80.9600,103.3600,0.000015
FILLER_33_148,VGND,li1,76.3600,103.3600,0.000015
FILLER_33_136,VGND,li1,70.8400,103.3600,0.000014
FILLER_33_113,VGND,li1,58.1900,103.3600,0.000013
FILLER_33_109,VGND,li1,56.3500,103.3600,0.000013
FILLER_33_101,VGND,li1,53.8200,103.3600,0.000012
FILLER_33_89,VGND,li1,49.2200,103.3600,0.000011
FILLER_33_77,VGND,li1,43.7000,103.3600,0.000009
FILLER_33_15,VGND,li1,12.6500,103.3600,0.000006
FILLER_33_3,VGND,li1,9.6600,103.3600,0.000006
FILLER_32_246,VGND,li1,119.3700,97.9200,0.000012
FILLER_32_237,VGND,li1,115.2300,97.9200,0.000012
FILLER_32_210,VGND,li1,102.3500,97.9200,0.000012
FILLER_32_206,VGND,li1,101.2000,97.9200,0.000012
FILLER_32_161,VGND,li1,80.0400,97.9200,0.000012
FILLER_32_153,VGND,li1,77.7400,97.9200,0.000012
FILLER_32_141,VGND,li1,73.1400,97.9200,0.000012
FILLER_32_139,VGND,li1,69.6900,97.9200,0.000011
FILLER_32_127,VGND,li1,66.7000,97.9200,0.000011
FILLER_32_115,VGND,li1,61.1800,97.9200,0.000011
FILLER_32_103,VGND,li1,55.6600,97.9200,0.000010
FILLER_32_93,VGND,li1,48.5300,97.9200,0.000010
FILLER_32_85,VGND,li1,46.4600,97.9200,0.000009
FILLER_32_83,VGND,li1,43.9300,97.9200,0.000008
FILLER_32_77,VGND,li1,42.3200,97.9200,0.000008
FILLER_32_65,VGND,li1,38.1800,97.9200,0.000007
FILLER_32_53,VGND,li1,32.6600,97.9200,0.000005
FILLER_32_41,VGND,li1,27.1400,97.9200,0.000004
FILLER_32_29,VGND,li1,21.6200,97.9200,0.000003
FILLER_32_27,VGND,li1,18.1700,97.9200,0.000003
FILLER_32_15,VGND,li1,15.1800,97.9200,0.000003
FILLER_32_3,VGND,li1,9.6600,97.9200,0.000003
FILLER_31_249,VGND,li1,120.7500,97.9200,0.000012
FILLER_31_237,VGND,li1,117.3000,97.9200,0.000012
FILLER_31_225,VGND,li1,111.7800,97.9200,0.000012
FILLER_31_223,VGND,li1,108.3300,97.9200,0.000012
FILLER_31_208,VGND,li1,101.4300,97.9200,0.000012
FILLER_31_204,VGND,li1,100.2800,97.9200,0.000012
FILLER_31_181,VGND,li1,89.4700,97.9200,0.000012
FILLER_31_173,VGND,li1,86.9400,97.9200,0.000012
FILLER_31_137,VGND,li1,69.2300,97.9200,0.000011
FILLER_31_125,VGND,li1,65.7800,97.9200,0.000011
FILLER_31_113,VGND,li1,60.2600,97.9200,0.000011
FILLER_31_65,VGND,li1,35.6500,97.9200,0.000006
FILLER_31_57,VGND,li1,33.5800,97.9200,0.000005
FILLER_31_55,VGND,li1,31.0500,97.9200,0.000005
FILLER_31_51,VGND,li1,29.9000,97.9200,0.000005
FILLER_31_39,VGND,li1,26.2200,97.9200,0.000003
FILLER_31_27,VGND,li1,20.7000,97.9200,0.000003
FILLER_31_15,VGND,li1,15.1800,97.9200,0.000003
FILLER_31_3,VGND,li1,9.6600,97.9200,0.000003
FILLER_30_251,VGND,li1,121.2100,92.4800,0.000075
FILLER_30_219,VGND,li1,109.0200,92.4800,0.000075
FILLER_30_197,VGND,li1,97.9800,92.4800,0.000075
FILLER_30_195,VGND,li1,95.4500,92.4800,0.000075
FILLER_30_132,VGND,li1,68.0800,92.4800,0.000069
FILLER_30_120,VGND,li1,63.4800,92.4800,0.000065
FILLER_30_115,VGND,li1,58.8800,92.4800,0.000060
FILLER_30_85,VGND,li1,44.8500,92.4800,0.000047
FILLER_30_74,VGND,li1,39.7900,92.4800,0.000040
FILLER_30_70,VGND,li1,38.6400,92.4800,0.000040
FILLER_30_63,VGND,li1,34.7300,92.4800,0.000034
FILLER_30_49,VGND,li1,29.4400,92.4800,0.000024
FILLER_30_27,VGND,li1,18.1700,92.4800,0.000017
FILLER_30_15,VGND,li1,15.1800,92.4800,0.000017
FILLER_30_3,VGND,li1,9.6600,92.4800,0.000017
FILLER_29_246,VGND,li1,119.1400,92.4800,0.000075
FILLER_29_237,VGND,li1,115.2300,92.4800,0.000075
FILLER_29_229,VGND,li1,111.0900,92.4800,0.000075
FILLER_29_225,VGND,li1,109.9400,92.4800,0.000075
FILLER_29_222,VGND,li1,108.1000,92.4800,0.000075
FILLER_29_191,VGND,li1,94.3000,92.4800,0.000075
FILLER_29_178,VGND,li1,88.3200,92.4800,0.000075
FILLER_29_166,VGND,li1,82.3400,92.4800,0.000075
FILLER_29_116,VGND,li1,59.3400,92.4800,0.000060
FILLER_29_102,VGND,li1,53.3600,92.4800,0.000056
FILLER_29_90,VGND,li1,49.6800,92.4800,0.000052
FILLER_29_63,VGND,li1,34.7300,92.4800,0.000034
FILLER_29_57,VGND,li1,33.1200,92.4800,0.000031
FILLER_29_55,VGND,li1,31.0500,92.4800,0.000027
FILLER_29_44,VGND,li1,26.2200,92.4800,0.000021
FILLER_29_27,VGND,li1,19.7800,92.4800,0.000017
FILLER_29_15,VGND,li1,15.1800,92.4800,0.000017
FILLER_29_3,VGND,li1,9.6600,92.4800,0.000017
FILLER_28_249,VGND,li1,120.7500,87.0400,0.000012
FILLER_28_207,VGND,li1,101.2000,87.0400,0.000012
FILLER_28_197,VGND,li1,96.6000,87.0400,0.000012
FILLER_28_195,VGND,li1,95.4500,87.0400,0.000012
FILLER_28_191,VGND,li1,94.3000,87.0400,0.000012
FILLER_28_169,VGND,li1,83.7200,87.0400,0.000012
FILLER_28_161,VGND,li1,81.4200,87.0400,0.000012
FILLER_28_139,VGND,li1,69.6900,87.0400,0.000012
FILLER_28_100,VGND,li1,52.4400,87.0400,0.000010
FILLER_28_85,VGND,li1,44.8500,87.0400,0.000008
FILLER_28_79,VGND,li1,42.3200,87.0400,0.000008
FILLER_28_49,VGND,li1,28.5200,87.0400,0.000004
FILLER_28_27,VGND,li1,18.1700,87.0400,0.000003
FILLER_28_15,VGND,li1,15.1800,87.0400,0.000003
FILLER_28_3,VGND,li1,9.6600,87.0400,0.000003
FILLER_27_246,VGND,li1,119.1400,87.0400,0.000012
FILLER_27_238,VGND,li1,116.8400,87.0400,0.000012
FILLER_27_220,VGND,li1,107.6400,87.0400,0.000012
FILLER_27_210,VGND,li1,103.0400,87.0400,0.000012
FILLER_27_198,VGND,li1,99.3600,87.0400,0.000012
FILLER_27_186,VGND,li1,93.8400,87.0400,0.000012
FILLER_27_167,VGND,li1,82.5700,87.0400,0.000012
FILLER_27_163,VGND,li1,81.4200,87.0400,0.000012
FILLER_27_117,VGND,li1,59.5700,87.0400,0.000011
FILLER_27_113,VGND,li1,58.4200,87.0400,0.000010
FILLER_27_104,VGND,li1,55.2000,87.0400,0.000010
FILLER_27_92,VGND,li1,50.6000,87.0400,0.000009
FILLER_27_71,VGND,li1,38.4100,87.0400,0.000006
FILLER_27_65,VGND,li1,36.8000,87.0400,0.000006
FILLER_27_55,VGND,li1,31.0500,87.0400,0.000005
FILLER_27_47,VGND,li1,27.3700,87.0400,0.000004
FILLER_27_39,VGND,li1,25.3000,87.0400,0.000004
FILLER_27_27,VGND,li1,18.6300,87.0400,0.000003
FILLER_27_15,VGND,li1,15.1800,87.0400,0.000003
FILLER_27_3,VGND,li1,9.6600,87.0400,0.000003
FILLER_26_251,VGND,li1,121.2100,81.6000,0.000005
FILLER_26_245,VGND,li1,119.6000,81.6000,0.000005
FILLER_26_233,VGND,li1,115.4600,81.6000,0.000005
FILLER_26_221,VGND,li1,109.9400,81.6000,0.000005
FILLER_26_209,VGND,li1,104.4200,81.6000,0.000005
FILLER_26_197,VGND,li1,98.9000,81.6000,0.000005
FILLER_26_195,VGND,li1,95.4500,81.6000,0.000005
FILLER_26_189,VGND,li1,93.8400,81.6000,0.000005
FILLER_26_177,VGND,li1,89.7000,81.6000,0.000005
FILLER_26_156,VGND,li1,77.5100,81.6000,0.000005
FILLER_26_150,VGND,li1,75.9000,81.6000,0.000005
FILLER_26_141,VGND,li1,70.6100,81.6000,0.000005
FILLER_26_139,VGND,li1,69.6900,81.6000,0.000005
FILLER_26_131,VGND,li1,67.6200,81.6000,0.000005
FILLER_26_119,VGND,li1,63.0200,81.6000,0.000004
FILLER_26_101,VGND,li1,54.7400,81.6000,0.000004
FILLER_26_81,VGND,li1,43.4700,81.6000,0.000003
FILLER_26_72,VGND,li1,39.1000,81.6000,0.000003
FILLER_26_41,VGND,li1,24.6100,81.6000,0.000001
FILLER_26_29,VGND,li1,21.6200,81.6000,0.000001
FILLER_26_27,VGND,li1,18.1700,81.6000,0.000001
FILLER_26_15,VGND,li1,15.1800,81.6000,0.000001
FILLER_26_3,VGND,li1,9.6600,81.6000,0.000001
FILLER_25_244,VGND,li1,119.6000,81.6000,0.000005
FILLER_25_225,VGND,li1,110.4000,81.6000,0.000005
FILLER_25_220,VGND,li1,107.6400,81.6000,0.000005
FILLER_25_212,VGND,li1,103.5000,81.6000,0.000005
FILLER_25_166,VGND,li1,82.3400,81.6000,0.000005
FILLER_25_154,VGND,li1,79.1200,81.6000,0.000005
FILLER_25_131,VGND,li1,66.4700,81.6000,0.000005
FILLER_25_113,VGND,li1,58.4200,81.6000,0.000004
FILLER_25_103,VGND,li1,53.3600,81.6000,0.000004
FILLER_25_91,VGND,li1,50.1400,81.6000,0.000004
FILLER_25_79,VGND,li1,44.6200,81.6000,0.000003
FILLER_25_67,VGND,li1,39.1000,81.6000,0.000003
FILLER_25_57,VGND,li1,32.2000,81.6000,0.000002
FILLER_25_52,VGND,li1,30.3600,81.6000,0.000002
FILLER_25_43,VGND,li1,25.9900,81.6000,0.000002
FILLER_25_35,VGND,li1,23.4600,81.6000,0.000001
FILLER_25_23,VGND,li1,16.7900,81.6000,0.000001
FILLER_25_15,VGND,li1,14.2600,81.6000,0.000001
FILLER_25_3,VGND,li1,9.6600,81.6000,0.000001
FILLER_24_251,VGND,li1,121.2100,76.1600,0.000016
FILLER_24_227,VGND,li1,110.8600,76.1600,0.000016
FILLER_24_206,VGND,li1,100.5100,76.1600,0.000016
FILLER_24_195,VGND,li1,95.4500,76.1600,0.000016
FILLER_24_187,VGND,li1,93.3800,76.1600,0.000016
FILLER_24_177,VGND,li1,87.1700,76.1600,0.000016
FILLER_24_173,VGND,li1,86.0200,76.1600,0.000016
FILLER_24_161,VGND,li1,82.3400,76.1600,0.000016
FILLER_24_141,VGND,li1,71.0700,76.1600,0.000016
FILLER_24_136,VGND,li1,69.0000,76.1600,0.000015
FILLER_24_124,VGND,li1,65.3200,76.1600,0.000015
FILLER_24_95,VGND,li1,49.9100,76.1600,0.000014
FILLER_24_83,VGND,li1,43.9300,76.1600,0.000012
FILLER_24_71,VGND,li1,40.9400,76.1600,0.000011
FILLER_24_59,VGND,li1,35.4200,76.1600,0.000009
FILLER_24_48,VGND,li1,28.2900,76.1600,0.000006
FILLER_24_29,VGND,li1,21.6200,76.1600,0.000005
FILLER_24_27,VGND,li1,18.1700,76.1600,0.000006
FILLER_24_15,VGND,li1,15.1800,76.1600,0.000006
FILLER_24_3,VGND,li1,9.6600,76.1600,0.000006
FILLER_23_245,VGND,li1,118.9100,76.1600,0.000016
FILLER_23_215,VGND,li1,104.6500,76.1600,0.000016
FILLER_23_197,VGND,li1,96.3700,76.1600,0.000016
FILLER_23_193,VGND,li1,95.2200,76.1600,0.000016
FILLER_23_181,VGND,li1,91.5400,76.1600,0.000016
FILLER_23_169,VGND,li1,86.0200,76.1600,0.000016
FILLER_23_167,VGND,li1,82.5700,76.1600,0.000016
FILLER_23_159,VGND,li1,80.5000,76.1600,0.000016
FILLER_23_136,VGND,li1,68.7700,76.1600,0.000015
FILLER_23_126,VGND,li1,64.4000,76.1600,0.000015
FILLER_23_116,VGND,li1,59.3400,76.1600,0.000015
FILLER_23_110,VGND,li1,56.5800,76.1600,0.000014
FILLER_23_86,VGND,li1,45.3100,76.1600,0.000012
FILLER_23_82,VGND,li1,44.1600,76.1600,0.000012
FILLER_23_61,VGND,li1,33.8100,76.1600,0.000008
FILLER_23_57,VGND,li1,32.6600,76.1600,0.000008
FILLER_23_15,VGND,li1,12.6500,76.1600,0.000006
FILLER_23_3,VGND,li1,9.6600,76.1600,0.000006
FILLER_22_250,VGND,li1,120.9800,70.7200,0.000038
FILLER_22_242,VGND,li1,118.6800,70.7200,0.000038
FILLER_22_230,VGND,li1,114.0800,70.7200,0.000038
FILLER_22_220,VGND,li1,107.6400,70.7200,0.000038
FILLER_22_208,VGND,li1,103.9600,70.7200,0.000038
FILLER_22_197,VGND,li1,97.9800,70.7200,0.000038
FILLER_22_192,VGND,li1,94.7600,70.7200,0.000038
FILLER_22_157,VGND,li1,79.1200,70.7200,0.000038
FILLER_22_147,VGND,li1,73.3700,70.7200,0.000038
FILLER_22_141,VGND,li1,71.7600,70.7200,0.000038
FILLER_22_139,VGND,li1,69.6900,70.7200,0.000038
FILLER_22_131,VGND,li1,67.6200,70.7200,0.000038
FILLER_22_103,VGND,li1,53.1300,70.7200,0.000032
FILLER_22_93,VGND,li1,48.5300,70.7200,0.000028
FILLER_22_85,VGND,li1,46.4600,70.7200,0.000027
FILLER_22_82,VGND,li1,43.7000,70.7200,0.000024
FILLER_22_59,VGND,li1,33.1200,70.7200,0.000016
FILLER_22_51,VGND,li1,30.8200,70.7200,0.000014
FILLER_22_33,VGND,li1,20.9300,70.7200,0.000010
FILLER_22_29,VGND,li1,19.7800,70.7200,0.000010
FILLER_22_27,VGND,li1,18.1700,70.7200,0.000010
FILLER_22_15,VGND,li1,15.1800,70.7200,0.000010
FILLER_22_3,VGND,li1,9.6600,70.7200,0.000010
FILLER_21_246,VGND,li1,119.1400,70.7200,0.000038
FILLER_21_237,VGND,li1,115.2300,70.7200,0.000038
FILLER_21_225,VGND,li1,111.7800,70.7200,0.000038
FILLER_21_221,VGND,li1,107.8700,70.7200,0.000038
FILLER_21_213,VGND,li1,105.3400,70.7200,0.000038
FILLER_21_201,VGND,li1,100.7400,70.7200,0.000038
FILLER_21_190,VGND,li1,93.6100,70.7200,0.000038
FILLER_21_182,VGND,li1,91.0800,70.7200,0.000038
FILLER_21_175,VGND,li1,86.2500,70.7200,0.000038
FILLER_21_169,VGND,li1,84.6400,70.7200,0.000038
FILLER_21_165,VGND,li1,82.1100,70.7200,0.000038
FILLER_21_157,VGND,li1,79.5800,70.7200,0.000038
FILLER_21_145,VGND,li1,74.9800,70.7200,0.000038
FILLER_21_133,VGND,li1,69.4600,70.7200,0.000038
FILLER_21_105,VGND,li1,54.0500,70.7200,0.000032
FILLER_21_99,VGND,li1,52.4400,70.7200,0.000030
FILLER_21_87,VGND,li1,48.3000,70.7200,0.000028
FILLER_21_75,VGND,li1,42.7800,70.7200,0.000024
FILLER_21_57,VGND,li1,32.2000,70.7200,0.000014
FILLER_21_41,VGND,li1,27.1400,70.7200,0.000011
FILLER_21_11,VGND,li1,10.8100,70.7200,0.000010
FILLER_21_3,VGND,li1,8.7400,70.7200,0.000010
FILLER_20_251,VGND,li1,121.2100,65.2800,0.000011
FILLER_20_247,VGND,li1,120.0600,65.2800,0.000011
FILLER_20_235,VGND,li1,116.3800,65.2800,0.000011
FILLER_20_228,VGND,li1,110.8600,65.2800,0.000011
FILLER_20_218,VGND,li1,106.7200,65.2800,0.000011
FILLER_20_137,VGND,li1,69.2300,65.2800,0.000010
FILLER_20_126,VGND,li1,64.1700,65.2800,0.000009
FILLER_20_101,VGND,li1,52.2100,65.2800,0.000008
FILLER_20_97,VGND,li1,51.0600,65.2800,0.000008
